"Time","{dostawca=""Azure"", konfiguracja=""high"", usługa=""Container Apps""}","{dostawca=""Azure"", konfiguracja=""low"", usługa=""Container Apps""}","{dostawca=""Azure"", konfiguracja=""medium"", usługa=""Container Apps""}"
2025-09-14 00:06:30,23,72.6,46.5
2025-09-14 00:07:00,23,72.6,46.5
2025-09-14 00:07:30,23,72.6,46.5
2025-09-14 00:08:00,23,72.6,46.5
2025-09-14 00:08:30,23,72.6,46.5
2025-09-14 00:09:00,23,72.6,46.5
2025-09-14 00:09:30,23,72.6,46.5
2025-09-14 00:10:00,23,72.6,46.5
2025-09-14 00:10:30,23,72.6,46.5
2025-09-14 00:11:00,23,72.6,46.5
2025-09-14 00:11:30,23,72.6,46.5
2025-09-14 00:12:00,23,72.6,46.5
2025-09-14 00:12:30,23,72.6,46.5
2025-09-14 00:13:00,23,72.6,46.5
2025-09-14 00:13:30,23,72.6,46.5
2025-09-14 00:14:00,23,72.6,46.5
2025-09-14 00:14:30,23,72.6,46.5
2025-09-14 00:15:00,23,72.6,46.5
2025-09-14 00:15:30,23,72.6,46.5
2025-09-14 00:16:00,23,72.6,46.5
2025-09-14 00:16:30,23,72.6,46.5
2025-09-14 00:17:00,23,72.6,46.5
2025-09-14 00:17:30,23,72.6,46.5
2025-09-14 00:18:00,23,72.6,46.5
2025-09-14 00:18:30,23,72.6,46.5
2025-09-14 00:19:00,23,72.6,46.5
2025-09-14 00:19:30,23,72.6,46.5
2025-09-14 00:20:00,23,72.6,46.5
2025-09-14 00:20:30,23,72.6,46.5
2025-09-14 00:21:00,23,72.6,46.4
2025-09-14 00:21:30,23,72.6,46.4
2025-09-14 00:22:00,23,72.6,46.4
2025-09-14 00:22:30,23,72.6,46.4
2025-09-14 00:23:00,22.9,72.6,46.4
2025-09-14 00:23:30,22.9,72.6,46.4
2025-09-14 00:24:00,22.9,72.6,46.4
2025-09-14 00:24:30,22.9,72.6,46.4
2025-09-14 00:25:00,23.6,72.6,52.9
2025-09-14 00:25:30,23.6,72.6,52.9
2025-09-14 00:26:00,23.6,72.6,52.9
2025-09-14 00:26:30,23.6,72.6,52.9
2025-09-14 00:27:00,26.1,72.4,58.3
2025-09-14 00:27:30,26.1,72.4,58.3
2025-09-14 00:28:00,26.1,69.8,58.3
2025-09-14 00:28:30,26.1,69.8,58.3
2025-09-14 00:29:00,28.1,67,58.3
2025-09-14 00:29:30,28.1,67,58.3
2025-09-14 00:30:00,28.1,67,58.3
2025-09-14 00:30:30,28.1,67,58.3
2025-09-14 00:31:00,28.2,91.1,58.3
2025-09-14 00:31:30,28.2,91.1,58.3
2025-09-14 00:32:00,28.2,91.1,58.3
2025-09-14 00:32:30,28.2,91.1,58.3
2025-09-14 00:33:00,28.2,90.0,58.3
2025-09-14 00:33:30,28.2,90.0,58.3
2025-09-14 00:34:00,28.2,89.4,58.3
2025-09-14 00:34:30,28.2,89.4,58.3
2025-09-14 00:35:00,28.2,89.4,58.3
2025-09-14 00:35:30,28.2,89.4,58.3
2025-09-14 00:36:00,28.2,89.4,59.4
2025-09-14 00:36:30,28.2,89.4,59.4
2025-09-14 00:37:00,28.2,89.4,59.4
2025-09-14 00:37:30,28.2,89.4,59.4
2025-09-14 00:38:00,28.2,88.1,59.4
2025-09-14 00:38:30,28.2,88.1,59.4
2025-09-14 00:39:00,28.2,87.8,59.4
2025-09-14 00:39:30,28.2,87.8,59.4
2025-09-14 00:40:00,28.2,87.4,59.4
2025-09-14 00:40:30,28.2,87.4,59.4
2025-09-14 00:41:00,28.2,87.4,59.4
2025-09-14 00:41:30,28.2,87.4,59.4
2025-09-14 00:42:00,28.4,86.9,59.4
2025-09-14 00:42:30,28.4,86.9,59.4
2025-09-14 00:43:00,28.4,86.9,59.4
2025-09-14 00:43:30,28.4,86.9,59.4
2025-09-14 00:44:00,28.4,86.9,59.4
2025-09-14 00:44:30,28.4,86.9,59.4
2025-09-14 00:45:00,28.4,86.9,59.4
2025-09-14 00:45:30,28.4,86.9,59.4
2025-09-14 00:46:00,28.4,86.9,59.4
2025-09-14 00:46:30,28.4,86.9,59.4
2025-09-14 00:47:00,28.4,84.5,59.4
2025-09-14 00:47:30,28.4,84.5,59.4
2025-09-14 00:48:00,30.6,84.5,62.7
2025-09-14 00:48:30,30.6,84.5,62.7
2025-09-14 00:49:00,30.6,84.5,62.7
2025-09-14 00:49:30,30.6,84.5,62.7
2025-09-14 00:50:00,30.9,84.5,62.7
2025-09-14 00:50:30,30.9,84.5,62.7
2025-09-14 00:51:00,30.9,84.5,62.7
2025-09-14 00:51:30,30.9,84.5,62.7
2025-09-14 00:52:00,30.9,84.5,62.7
2025-09-14 00:52:30,30.9,84.5,62.7
2025-09-14 00:53:00,30.9,84.5,62.7
2025-09-14 00:53:30,30.9,84.5,62.7
2025-09-14 00:54:00,30.9,84.5,62.7
2025-09-14 00:54:30,30.9,84.5,62.7
2025-09-14 00:55:00,30.9,84.5,62.7
2025-09-14 00:55:30,30.9,84.5,62.7
2025-09-14 00:56:00,30.9,84.5,62.7
2025-09-14 00:56:30,30.9,84.5,62.7
2025-09-14 00:57:00,30.9,84.5,62.6
2025-09-14 00:57:30,30.9,84.5,62.6
2025-09-14 00:58:00,30.9,84.5,62.6
2025-09-14 00:58:30,30.9,84.5,62.6
2025-09-14 00:59:00,30.9,84.5,62.6
2025-09-14 00:59:30,30.9,84.5,62.6
2025-09-14 01:00:00,30.9,83.9,62.6
2025-09-14 01:00:30,30.9,83.9,62.6
2025-09-14 01:01:00,30.9,41.4,62.6
2025-09-14 01:01:30,30.9,41.4,62.6
2025-09-14 01:02:00,30.9,37.8,62.6
2025-09-14 01:02:30,30.9,37.8,62.6
2025-09-14 01:03:00,30.9,37.8,62.6
2025-09-14 01:03:30,30.9,37.8,62.6
2025-09-14 01:04:00,30.9,37.8,62.6
2025-09-14 01:04:30,30.9,37.8,62.6
2025-09-14 01:05:00,30.9,37.8,62.6
2025-09-14 01:05:30,30.9,37.8,62.6
2025-09-14 01:06:00,30.9,37.8,61.8
2025-09-14 01:06:30,30.9,37.8,61.8
2025-09-14 01:07:00,30.9,37.8,61.8
2025-09-14 01:07:30,30.9,37.8,61.8
2025-09-14 01:08:00,30.9,37.8,61.5
2025-09-14 01:08:30,30.9,37.8,61.5
2025-09-14 01:09:00,30.9,37.8,61.5
2025-09-14 01:09:30,30.9,37.8,61.5
2025-09-14 01:10:00,30.9,37.8,61.5
2025-09-14 01:10:30,30.9,37.8,61.5
2025-09-14 01:11:00,30.9,37.8,61.5
2025-09-14 01:11:30,30.9,37.8,61.5
2025-09-14 01:12:00,30.9,37.8,61.5
2025-09-14 01:12:30,30.9,37.8,61.5
2025-09-14 01:13:00,30.9,33.0,61.5
2025-09-14 01:13:30,30.9,33.0,61.5
2025-09-14 01:14:00,30.9,33.0,61.5
2025-09-14 01:14:30,30.9,33.0,61.5
2025-09-14 01:15:00,30.9,33.0,61.5
2025-09-14 01:15:30,30.9,33.0,61.5
2025-09-14 01:16:00,30.9,33.0,59.1
2025-09-14 01:16:30,30.9,33.0,59.1
2025-09-14 01:17:00,30.9,33.0,59.1
2025-09-14 01:17:30,30.9,33.0,59.1
2025-09-14 01:18:00,27.5,33.0,46.9
2025-09-14 01:18:30,27.5,33.0,46.9
2025-09-14 01:19:00,27.5,33.0,46.9
2025-09-14 01:19:30,27.5,33.0,46.9
2025-09-14 01:20:00,22.5,13.4,46.5
2025-09-14 01:20:30,22.5,13.4,46.5
2025-09-14 01:21:00,22.5,6.42,46.5
2025-09-14 01:21:30,22.5,6.42,46.5
2025-09-14 01:22:00,22.5,5,46.5
2025-09-14 01:22:30,22.5,5,46.5
2025-09-14 01:23:00,22.5,5,46.5
2025-09-14 01:23:30,22.5,5,46.5
2025-09-14 01:24:00,22.5,5,46.5
2025-09-14 01:24:30,22.5,5,46.5
2025-09-14 01:25:00,22.5,5,46.5
2025-09-14 01:25:30,22.5,5,46.5
2025-09-14 01:26:00,22.5,5,46.4
2025-09-14 01:26:30,22.5,5,46.4
2025-09-14 01:27:00,22.5,7.49,46.4
2025-09-14 01:27:30,22.5,7.49,46.4
2025-09-14 01:28:00,22.5,13.1,46.4
2025-09-14 01:28:30,22.5,13.1,46.4
2025-09-14 01:29:00,22.5,15.4,45.9
2025-09-14 01:29:30,22.5,15.4,45.9
2025-09-14 01:30:00,22.5,25.8,45.9
2025-09-14 01:30:30,22.5,25.8,45.9
2025-09-14 01:31:00,22.5,31.1,45.9
2025-09-14 01:31:30,22.5,31.1,45.9
2025-09-14 01:32:00,22.5,41.8,45.9
2025-09-14 01:32:30,22.5,41.8,45.9
2025-09-14 01:33:00,22.5,41.8,45.9
2025-09-14 01:33:30,22.5,41.8,45.9
2025-09-14 01:34:00,22.4,41.8,45.9
2025-09-14 01:34:30,22.4,41.8,45.9
2025-09-14 01:35:00,22.4,41.8,45.9
2025-09-14 01:35:30,22.4,41.8,45.9
2025-09-14 01:36:00,22.4,41.8,45.9
2025-09-14 01:36:30,22.4,41.8,45.9
2025-09-14 01:37:00,22,41.8,45.9
2025-09-14 01:37:30,22,41.8,45.9
2025-09-14 01:38:00,22,41.8,45.9
2025-09-14 01:38:30,22,41.8,45.9
2025-09-14 01:39:00,22,41.8,45.4
2025-09-14 01:39:30,22,41.8,45.4
2025-09-14 01:40:00,22,41.8,45.4
2025-09-14 01:40:30,22,41.8,45.4
2025-09-14 01:41:00,22,41.8,45.4
2025-09-14 01:41:30,22,41.8,45.4
2025-09-14 01:42:00,22,41.8,45.4
2025-09-14 01:42:30,22,41.8,45.4
2025-09-14 01:43:00,22,41.8,45.4
2025-09-14 01:43:30,22,41.8,45.4
2025-09-14 01:44:00,22,41.8,45.4
2025-09-14 01:44:30,22,41.8,45.4
2025-09-14 01:45:00,22.4,41.8,45.4
2025-09-14 01:45:30,22.4,41.8,45.4
2025-09-14 01:46:00,22.4,41.8,45.4
2025-09-14 01:46:30,22.4,41.8,45.4
2025-09-14 01:47:00,22.4,41.8,45.4
2025-09-14 01:47:30,22.4,41.8,45.4
2025-09-14 01:48:00,22.4,41.8,45.5
2025-09-14 01:48:30,22.4,41.8,45.5
2025-09-14 01:49:00,22.4,41.8,45.4
2025-09-14 01:49:30,22.4,41.8,45.4
